"","X","Y","Price","Category"
"40306",568204.971977,3875146.60269,65.34,"Residential"
"40307",568204.674158,3875139.53248,80.82,"Residential"
"40308",568206.436283,3875109.22403,380.7,"Residential"
"40309",568196.139052,3875098.43035,147.96,"Residential"
"40310",568264.767635,3875201.52125,45.08,"Residential"
"40311",568264.987176,3875208.90728,26.33,"Residential"
"40312",568265.119586,3875214.08673,33.68,"Residential"
"40313",568271.342748,3875219.97945,2.27,"Residential"
"40314",568269.953214,3875218.32828,7.35,"Residential"
"40315",568247.281759,3875226.64812,20.68,"Residential"
"40316",568234.634696,3875226.99742,63.74,"Residential"
"40317",568240.876389,3875220.67351,88.36,"Residential"
"40318",568241.318442,3875214.26399,92.22,"Residential"
"40319",568240.522794,3875207.64194,86.43,"Residential"
"40320",568240.804174,3875200.77876,105.6,"Residential"
"40321",568240.679756,3875194.21244,62.8,"Residential"
"40322",568240.530657,3875180.19658,365.52,"Residential"
"40323",568264.447806,3875193.9403,39.8,"Residential"
"40324",568264.392719,3875189.22251,21.56,"Residential"
"40325",568264.284456,3875184.03444,27.04,"Residential"
"40326",568264.0891,3875177.73425,32.84,"Residential"
"40327",568264.020006,3875171.81052,32.92,"Residential"
"40328",568236.897007,3875165.22613,48.6,"Residential"
"40329",568236.82233,3875155.90842,118.8,"Residential"
"40330",568236.98818,3875147.18582,68.94,"Residential"
"40331",568260.653091,3875166.00748,62.97,"Residential"
"40332",568260.73459,3875160.67862,66.15,"Residential"
"40333",568260.02897,3875155.44278,64.83,"Residential"
"40334",568260.640324,3875147.59351,115.15,"Residential"
"40335",568253.652407,3875225.99943,17.16,"Residential"
"40336",568261.925509,3875220.54541,40.84,"Residential"
"40337",567729.176615,3875029.97212,0.33,"Field"
"40338",567729.025232,3875023.93642,78.76,"Residential"
"40339",567728.781448,3875016.4069,51.56,"Residential"
"40340",567728.634222,3875009.15831,55.22,"Residential"
"40341",567728.284249,3874996.30248,118.48,"Residential"
"40342",567763.611922,3875105.47013,66.3,"Residential"
"40343",567764.088738,3875098.13593,43.18,"Residential"
"40344",567879.365056,3875069.69754,114.46,"Residential"
"40345",567863.325255,3875102.39905,92.25,"Residential"
"40346",567866.230261,3875080.1183,293.96,"Residential"
"40347",567840.978388,3875096.60244,55,"Residential"
"40348",567799.064376,3875078.51097,209.34,"Field"
"40349",567907.06941,3875081.24316,666.12,"Residential"
"40350",567932.713785,3875098.32622,90.75,"Residential"
"40351",567975.447584,3875077.29914,162.08,"Rice_Field"
"40352",567937.552966,3875075.1104,286.95,"Residential"
"40353",567782.401372,3875042.18206,5.93,"Field"
"40354",567800.623173,3875049.8744,0.82,"Field"
"40355",567790.994084,3875043.18003,19.46,"Residential"
"40356",567797.423792,3875042.90849,1.21,"Field"
"40357",567809.775094,3875042.43891,13.94,"Residential"
"40358",567803.700024,3875042.676,13.94,"Residential"
"40359",567815.456607,3875043.57828,15.99,"Residential"
"40360",567821.804065,3875042.52358,0.86,"Field"
"40361",567828.206129,3875043.33839,16.91,"Residential"
"40362",567832.706591,3875043.14925,1.03,"Field"
"40363",567843.124085,3875042.60898,1.16,"Field"
"40364",567837.396102,3875042.76581,13.57,"Residential"
"40365",567840.626492,3875026.59753,22.33,"Residential"
"40366",567773.443421,3875020.56201,358.58,"Residential"
"40367",567815.092936,3875021.10201,25.08,"Field"
"40368",567791.375925,3875013.53315,4.29,"Residential"
"40369",567792.328279,3874986.06765,67.38,"Residential"
"40370",567784.005065,3874971.61449,241,"Residential"
"40371",567762.060886,3874972.47513,83.9,"Residential"
"40372",567783.05614,3874953.86284,3.4,"Field"
"40373",567761.552591,3874960.429,35.9,"Residential"
"40374",567761.157316,3874949.37085,49.1,"Residential"
"40375",567841.319326,3874943.15553,1.31,"原野"
"40376",567844.989241,3874992.96113,1.19,"原野"
"40377",567845.733314,3875003.09381,0.14,"原野"
"40378",567815.27094,3875000.60185,31.8,"Residential"
"40379",567833.668002,3874996.16074,8.55,"Field"
"40380",567815.014448,3874992.37949,29.15,"Residential"
"40381",567832.949393,3874984.36141,3.29,"Field"
"40382",567814.691347,3874984.86107,29.15,"Residential"
"40383",567843.815649,3874976.75253,1.19,"原野"
"40384",567842.633792,3874961.20243,1.19,"原野"
"40385",567832.390988,3874975.56095,4.72,"Field"
"40386",567814.336655,3874976.17052,40.36,"Residential"
"40387",567831.752741,3874965.79945,4.72,"Field"
"40388",567830.662927,3874948.21454,12.28,"Field"
"40389",567813.910637,3874966.55103,40.05,"Residential"
"40390",567813.673,3874958.99372,27.88,"Residential"
"40391",567813.202484,3874951.4745,27.46,"Residential"
"40392",567812.949864,3874941.64213,51.49,"Residential"
"40393",567919.876812,3874992.0779,1.19,"原野"
"40394",567977.612282,3874948.01695,78.19,"Rice_Field"
"40395",568441.93208,3875823.58294,121.68,"Residential"
"40396",568457.092935,3875820.5231,165.6,"Residential"
"40397",568448.055926,3875823.70794,135.9,"Residential"
"40398",568471.234276,3875819.9155,119.16,"Residential"
"40399",568480.095915,3875819.87435,117.36,"Residential"
"40400",568493.928358,3875824.30769,110.52,"Residential"
"40401",568487.748379,3875824.23938,120.96,"Residential"
"40402",568326.934357,3875797.80366,129.86,"Residential"
"40403",568323.742238,3875786.83762,105.16,"Residential"
"40404",568318.893404,3875776.27408,307.87,"Residential"
"40405",568320.766948,3875767.94421,114.91,"Residential"
"40406",568320.48639,3875761.9658,117.85,"Residential"
"40407",568320.48521,3875756.03252,110.77,"Residential"
"40408",568327.474485,3875751.30849,9.57,"Residential"
"40409",568318.569593,3875748.27122,104.67,"Residential"
"40410",568320.09188,3875741.8374,115.67,"Residential"
"40411",568320.290505,3875736.40985,94.84,"Residential"
"40412",568319.744718,3875732.2904,32.64,"Residential"
"40413",568320.022307,3875728.17415,86.48,"Residential"
"40414",568319.820769,3875720.02888,237.7,"Residential"
"40415",568319.57486,3875708.3265,236.06,"Residential"
"40416",568319.285467,3875692.95154,329.93,"Residential"
"40417",568319.679957,3875673.05374,256.12,"Residential"
"40418",568330.37125,3875658.07959,111.38,"Residential"
"40419",568322.353918,3875657.85064,65.23,"Residential"
"40420",568355.612305,3875790.96524,486.22,"Residential"
"40421",568355.576605,3875757.41854,100.77,"Residential"
"40422",568355.74403,3875750.57336,105.45,"Residential"
"40423",568355.705253,3875743.65183,102.06,"Residential"
"40424",568355.829536,3875737.63366,105.22,"Residential"
"40425",568355.791802,3875731.24015,104.06,"Residential"
"40426",568355.893367,3875723.82889,109.44,"Residential"
"40427",568355.844046,3875716.34385,128.49,"Residential"
"40428",568356.004542,3875709.60393,108.2,"Residential"
"40429",568355.903924,3875703.33982,110.42,"Residential"
"40430",568356.077319,3875697.98684,75.86,"Residential"
"40431",568355.890339,3875692.82041,110.12,"Residential"
"40432",568356.294562,3875686.1685,107.23,"Residential"
"40433",568355.842028,3875679.39388,147.4,"Residential"
"40434",568356.132591,3875672.67791,111.75,"Residential"
"40435",568368.381287,3875659.29075,92.65,"Residential"
"40436",568363.036376,3875661.47046,67.5,"Residential"
"40437",568350.485106,3875666.10537,77.33,"Residential"
"40438",568357.000107,3875657.61912,32.04,"Residential"
"40439",568347.458068,3875660.84204,53.31,"Residential"
"40440",568347.48606,3875655.32938,106.74,"Residential"
"40441",568391.584482,3875673.92038,152.71,"Residential"
"40442",568394.945452,3875661.29334,245.3,"Residential"
"40443",568377.326119,3875663.23923,382.67,"Residential"
"40444",568388.098279,3875680.51247,160.7,"Residential"
"40445",568388.231988,3875688.74359,284.54,"Residential"
"40446",568387.898703,3875700.53282,363.69,"Residential"
"40447",568387.571129,3875718.47321,365.16,"Residential"
"40448",568387.515466,3875732.08722,399.98,"Residential"
"40449",568387.112858,3875739.37231,175.48,"Residential"
"40450",568387.082587,3875746.21378,156.76,"Residential"
"40451",568386.939957,3875751.50737,152.08,"Residential"
"40452",568386.626191,3875756.83439,114.52,"Residential"
"40453",568386.837212,3875762.11667,163.65,"Residential"
"40454",568386.350241,3875766.98187,128.42,"Residential"
"40455",568386.574242,3875771.17411,118.41,"Residential"
"40456",568386.26974,3875777.55563,310.92,"Residential"
"40457",568374.016571,3875792.84678,194.74,"Residential"
"40458",568390.978792,3875787.06733,67.75,"Residential"
"40459",568394.110183,3875798.40087,150.1,"Residential"
"40460",568382.265935,3875798.22612,38.1,"Residential"
"40461",568433.115629,3875657.6205,158.59,"Residential"
"40462",568417.365706,3875657.55018,102.62,"Residential"
"40463",568426.459636,3875676.55604,401.11,"Residential"
"40464",568425.774499,3875692.62873,183.81,"Residential"
"40465",568425.655028,3875700.5483,280,"Residential"
"40466",568425.333464,3875708.70809,118.12,"Residential"
"40467",568425.035197,3875715.14089,136.27,"Residential"
"40468",568425.140695,3875721.54198,153.14,"Residential"
"40469",568424.482576,3875734.08601,130.75,"Residential"
"40470",568424.008498,3875746.32046,143.4,"Residential"
"40471",568423.974671,3875752.38577,136.05,"Residential"
"40472",568423.783415,3875758.76962,250.17,"Residential"
"40473",568423.697698,3875766.50437,238.99,"Residential"
"40474",568423.581996,3875775.72043,221.23,"Residential"
"40475",568436.422813,3875792.46992,110.52,"Residential"
"40476",568417.727709,3875790.60459,126.02,"Residential"
"40477",568417.756167,3875783.40303,156.69,"Residential"
"40478",568424.851049,3875796.46363,173.16,"Residential"
"40479",568409.293392,3875799.63321,96.48,"Residential"
"40480",568441.454476,3875797.68209,62.1,"Residential"
"40481",568446.165809,3875797.56572,33.66,"Residential"
"40482",568450.766313,3875797.65199,43.74,"Residential"
"40483",568455.274209,3875797.63468,35.1,"Residential"
"40484",568459.298176,3875797.6944,35.82,"Residential"
"40485",568464.859449,3875800.61281,35.82,"Residential"
"40486",568464.926553,3875793.68466,39.96,"Residential"
"40487",568454.300954,3875787.22967,105.12,"Residential"
"40488",568454.446425,3875781.55501,93.24,"Residential"
"40489",568454.477163,3875777.10858,89.92,"Residential"
"40490",568454.822851,3875770.00559,139.5,"Residential"
"40491",568454.637407,3875760.88912,176.4,"Residential"
"40492",568454.929208,3875752.10443,134.64,"Residential"
"40493",568455.135691,3875744.76943,116.64,"Residential"
"40494",568455.258009,3875738.45116,115.92,"Residential"
"40495",568455.411492,3875732.31194,71.1,"Residential"
"40496",568455.768422,3875725.6107,149.22,"Residential"
"40497",568455.982679,3875718.16043,115.56,"Residential"
"40498",568456.176377,3875710.73116,118.8,"Residential"
"40499",568456.300861,3875704.33347,80.92,"Residential"
"40500",568456.558315,3875700.00939,81.36,"Residential"
"40501",568456.477045,3875694.2488,134.46,"Residential"
"40502",568456.954561,3875682.3112,280.62,"Residential"
"40503",568445.357795,3875663.0333,76.65,"Residential"
"40504",568460.004472,3875670.80119,100.26,"Residential"
"40505",568453.718046,3875659.57488,156.98,"Residential"
"40506",568469.416579,3875659.54252,91.39,"Residential"
"40507",568462.983348,3875659.53084,70.53,"Residential"
"40508",568482.900784,3875796.05002,38.88,"Residential"
"40509",568499.530532,3875799.71602,61.74,"Residential"
"40510",568484.879444,3875800.86011,122.4,"Residential"
"40511",568499.55356,3875790.26961,38.52,"Residential"
"40512",568484.474343,3875790.10876,102.6,"Residential"
"40513",568499.578869,3875782.87992,23.94,"Residential"
"40514",568484.570673,3875782.71662,63.54,"Residential"
"40515",568488.86083,3875776.53993,126.36,"Residential"
"40516",568488.94069,3875770.85099,96.48,"Residential"
"40517",568489.170798,3875766.21107,69.84,"Residential"
"40518",568489.243599,3875761.37456,74.7,"Residential"
"40519",568489.226049,3875755.78173,102.24,"Residential"
"40520",568489.426801,3875750.96997,67.5,"Residential"
"40521",568489.021892,3875746.76109,67.14,"Residential"
"40522",568489.355613,3875741.3648,102.24,"Residential"
"40523",568489.498927,3875735.48324,101.34,"Residential"
"40524",568489.383291,3875729.41737,104.94,"Residential"
"40525",568490.795808,3875722.20609,139.68,"Residential"
"40526",568487.780823,3875716.44579,91.08,"Residential"
"40527",568489.863791,3875694.68961,111.6,"Residential"
"40528",568489.915513,3875677.76027,95.76,"Residential"
"40529",568496.467498,3875656.23386,85.02,"Residential"
"40530",568482.368968,3875655.327,68.64,"Residential"
"40531",568489.862711,3875671.47967,96.76,"Residential"
"40532",568489.384938,3875663.3856,175.14,"Residential"
"40533",568518.172653,3875660.46282,302.17,"Residential"
"40534",568505.600313,3875660.21571,60.32,"Residential"
"40535",568489.909944,3875682.70468,84.24,"Residential"
"40536",568489.879276,3875688.62542,62.1,"Residential"
"40537",568516.093081,3875676.544,301.64,"Residential"
"40538",568489.749469,3875709.13416,111.6,"Residential"
"40539",568489.774323,3875700.60421,111.6,"Residential"
"40540",568516.145022,3875694.59414,263.4,"Residential"
"40541",568516.15243,3875709.18369,204.9,"Residential"
"40542",568516.091121,3875717.06535,100.71,"Residential"
"40543",568516.121556,3875722.52085,90.09,"Residential"
"40544",568516.080016,3875728.27196,110.5,"Residential"
"40545",568515.872016,3875734.9334,899.17,"Residential"
"40546",568515.917595,3875742.50506,123.02,"Residential"
"40547",568515.580651,3875749.14428,84.95,"Residential"
"40548",568515.781753,3875755.43821,155.78,"Residential"
"40549",568515.722793,3875761.69016,52.42,"Residential"
"40550",568515.687854,3875766.73494,65.51,"Residential"
"40551",568515.332864,3875771.97076,121.52,"Residential"
"40552",568515.440216,3875779.07706,131.95,"Residential"
"40553",568515.432968,3875785.87122,82.21,"Residential"
"40554",568515.303078,3875791.94961,60.41,"Residential"
"40555",568508.42487,3875800.1762,138.93,"Residential"
"40556",568515.930551,3875800.20093,49.3,"Residential"
"40557",568524.70339,3875800.3242,64.96,"Residential"
"40558",568520.787731,3875800.24709,40.04,"Residential"
"40559",568541.106855,3875795.36655,214.27,"Residential"
"40560",568560.971775,3875792.07785,864.18,"Residential"
"40561",568564.850865,3875803.11131,320.94,"Residential"
"40562",568564.815756,3875798.29567,305.1,"Residential"
"40563",568566.606572,3875656.2277,1056.06,"Residential"
"40564",568566.727655,3875661.27153,387.18,"Residential"
"40565",568566.090082,3875667.27925,849.6,"Residential"
"40566",568566.935031,3875674.55266,495.18,"Residential"
"40567",568566.537506,3875680.58977,334.08,"Residential"
"40568",568566.454398,3875685.57278,436.14,"Residential"
"40569",568566.511865,3875691.2828,296.46,"Residential"
"40570",568566.346853,3875696.55811,452.16,"Residential"
"40571",568565.994906,3875714.09906,433.44,"Residential"
"40572",568565.849112,3875727.27359,891.18,"Residential"
"40573",568544.121475,3875740.31719,111.93,"Residential"
"40574",568565.449911,3875740.45887,442.44,"Residential"
"40575",568543.943763,3875747.48044,83.99,"Residential"
"40576",568565.288084,3875747.60476,451.26,"Residential"
"40577",568543.712287,3875754.84457,114.51,"Residential"
"40578",568564.996107,3875754.39733,425.88,"Residential"
"40579",568565.047425,3875760.58872,376.2,"Residential"
"40580",568564.798835,3875766.028,313.02,"Residential"
"40581",568564.402914,3875781.69134,502.66,"Residential"
